211,347,404,94
217,410,207,323
403,96,199,357
214,358,411,91
200,307,217,402
405,94,215,333
228,324,405,103
403,109,229,266
238,274,391,99
402,112,238,258
246,252,389,99
249,232,397,93
398,93,256,211
270,205,395,113
401,100,262,185
286,177,393,101
398,95,290,169
405,104,298,143
398,102,301,143
401,113,303,127
339,110,313,144
340,105,NaN,NaN
333,91,NaN,NaN
333,89,NaN,NaN
343,67,NaN,NaN
NaN,NaN,338,63
322,83,NaN,NaN
NaN,NaN,328,85
NaN,NaN,324,95
309,97,NaN,NaN
NaN,NaN,333,94
350,81,NaN,NaN
NaN,NaN,351,77
NaN,NaN,347,78
356,82,NaN,NaN
NaN,NaN,348,65
NaN,NaN,352,65
NaN,NaN,349,69
NaN,NaN,346,83
339,72,NaN,NaN
341,78,NaN,NaN
NaN,NaN,335,63
325,65,NaN,NaN
NaN,NaN,333,70
351,87,270,65
277,84,376,87
396,81,295,81
294,87,395,93
397,101,278,83
402,97,299,88
394,110,279,79
281,80,392,115
407,122,281,90
424,152,281,85
305,81,443,163
307,84,500,196
517,218,310,90
503,254,312,91
311,82,537,265
552,316,308,88
308,85,538,344
540,361,301,83
552,381,297,85
546,378,309,96
304,80,539,384
539,383,294,80
295,80,534,386
280,82,528,387
307,89,540,391
285,78,536,394
271,94,535,382
310,81,542,396
544,378,296,82
530,397,307,88
541,389,280,82
299,79,541,392
543,416,294,85
531,399,307,85
531,392,307,85
305,84,533,398
538,383,293,91
541,395,311,85
297,88,540,399
535,390,302,79
527,374,300,82
535,365,302,82
304,83,545,378
306,83,567,327
581,312,311,92
582,287,296,79
309,74,577,262
287,72,568,235
515,205,295,81
313,86,536,175
302,80,NaN,NaN
482,120,314,84
319,89,466,100
324,76,440,82
431,80,314,76
289,76,420,62
301,65,412,60
299,70,409,67
397,56,289,59
299,63,404,69
409,63,308,73
302,61,411,59
413,63,307,58
304,68,415,54
418,54,307,65
326,62,419,60
319,57,422,55
315,60,428,62
422,59,320,53
281,60,403,58
299,64,437,61
296,66,452,82
268,70,464,95
NaN,NaN,274,73
NaN,NaN,287,80
279,86,NaN,NaN
271,75,541,244
260,81,550,287
553,309,540,411
554,379,269,77
555,390,274,73
548,401,276,73
548,408,298,82
553,393,274,80
293,85,545,397
285,78,543,397
551,400,299,81
542,398,280,75
542,398,294,71
278,85,546,394
276,81,544,392
277,82,546,402
267,85,548,394
282,82,545,409
297,83,546,391
544,413,280,79
547,394,270,72
289,74,548,395
560,397,295,83
288,72,565,390
276,81,571,370
581,354,277,90
276,71,584,311
285,85,574,276
562,260,290,77
289,82,553,248
530,223,275,82
288,86,534,203
NaN,NaN,276,82
513,175,273,82
297,80,511,165
265,74,508,198
283,86,505,168
NaN,NaN,277,88
NaN,NaN,288,82
NaN,NaN,275,84
261,82,510,182
277,82,512,180
513,189,280,84
519,187,274,85
287,91,522,185
514,177,291,84
274,94,511,181
484,172,281,91
281,88,465,168
448,160,268,94
279,89,424,142
406,138,271,89
262,88,398,119
260,98,388,108
263,89,385,95
280,80,380,88
386,91,285,82
381,85,280,63
393,68,252,75
268,78,393,63
288,70,396,61
286,69,396,63
398,62,295,62
388,66,283,68
294,53,396,63
397,71,289,68
287,58,388,78
407,72,301,66
404,69,299,67
285,67,382,71
281,53,386,66
304,70,407,68
300,60,400,67
292,58,391,63
403,71,296,71
304,60,403,71
303,64,410,73
302,65,400,66
417,78,317,66
308,56,406,75
308,61,412,56
291,67,410,68
406,68,301,65
311,64,411,83
393,69,288,51
304,59,404,61
288,51,410,65
295,55,412,66
311,59,410,64
405,69,305,60
296,51,400,67
410,74,310,56
412,71,307,53
314,59,415,55
293,56,393,57
402,60,293,52
417,71,318,56
298,52,404,67
410,62,311,57
302,55,408,55
317,53,408,69
414,66,318,60
397,68,296,57
407,61,305,51
305,62,407,68
418,73,315,58
299,70,400,79
