297,232,424,239
433,233,285,224
299,225,424,236
427,238,289,219
292,224,429,240
300,225,431,241
428,232,290,221
428,232,300,227
294,227,424,237
425,235,298,222
434,231,297,232
298,233,420,230
293,228,429,228
312,214,432,239
300,197,424,223
309,203,420,214
305,199,417,215
414,196,309,177
305,157,407,180
294,136,391,159
353,127,NaN,NaN
NaN,NaN,357,122
350,112,NaN,NaN
NaN,NaN,356,112
356,101,NaN,NaN
348,106,NaN,NaN
344,98,NaN,NaN
342,107,NaN,NaN
NaN,NaN,348,99
348,94,NaN,NaN
341,105,NaN,NaN
341,101,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,343,117
NaN,NaN,304,102
NaN,NaN,311,95
NaN,NaN,348,123
NaN,NaN,344,119
340,125,NaN,NaN
NaN,NaN,342,125
339,118,NaN,NaN
351,113,NaN,NaN
NaN,NaN,301,122
376,136,285,124
373,157,275,134
280,132,383,144
397,163,270,145
394,166,267,164
419,182,263,185
260,181,413,178
261,185,420,161
414,185,256,181
255,178,411,183
416,185,269,182
416,179,258,173
257,172,414,179
424,182,259,172
407,183,267,178
416,174,265,175
270,184,420,177
411,176,271,181
410,178,264,183
256,172,412,178
269,178,414,175
410,177,265,178
271,183,411,173
415,172,271,179
262,173,410,192
265,179,429,195
NaN,NaN,266,180
262,178,NaN,NaN
NaN,NaN,266,181
NaN,NaN,266,177
444,207,263,152
261,179,452,228
263,154,455,237
262,176,460,262
470,269,259,161
470,269,260,153
264,180,484,289
260,158,476,294
485,301,259,154
271,179,477,306
258,157,483,322
261,163,480,321
474,310,272,182
263,160,479,312
258,160,480,320
494,328,261,153
481,327,261,165
260,165,492,327
260,162,470,324
478,329,260,173
259,165,471,329
475,331,267,183
486,333,269,184
479,315,260,169
473,328,258,158
494,333,263,165
265,158,490,334
262,160,472,314
266,155,471,330
266,179,473,323
480,331,264,161
267,178,468,336
477,323,257,158
473,327,258,184
479,317,261,161
476,332,259,156
481,317,266,153
459,299,273,181
271,180,458,287
259,166,450,271
434,278,258,169
421,280,263,175
424,333,270,183
265,155,406,296
403,297,260,184
413,328,278,154
280,154,411,304
268,177,416,322
410,338,281,157
264,158,417,324
404,306,261,177
261,172,425,319
431,328,260,152
270,180,431,325
430,356,270,183
273,179,430,333
433,356,262,177
433,356,273,183
423,366,261,153
260,165,424,364
425,364,260,167
421,353,263,155
259,175,416,363
416,352,272,178
408,339,258,156
423,352,260,159
263,161,424,340
259,156,411,334
260,151,412,333
270,182,409,342
414,334,264,179
266,153,415,340
260,155,413,358
262,154,411,328
265,151,417,327
413,327,268,161
262,163,420,344
262,162,415,348
409,330,270,177
270,158,419,326
409,327,265,162
413,325,271,179
433,341,258,165
422,354,275,160
264,155,441,333
441,354,269,153
273,183,427,334
432,339,262,174
261,157,429,304
263,149,403,288
NaN,NaN,254,167
NaN,NaN,264,160
NaN,NaN,259,160
255,157,354,216
250,149,358,213
244,170,345,198
238,165,354,206
252,157,NaN,NaN
246,160,343,212
242,169,NaN,NaN
NaN,NaN,241,163
NaN,NaN,244,161
241,151,NaN,NaN
241,169,NaN,NaN
241,163,338,216
NaN,NaN,245,156
247,157,NaN,NaN
NaN,NaN,251,155
NaN,NaN,244,160
241,163,NaN,NaN
246,154,NaN,NaN
242,158,NaN,NaN
343,216,240,167
239,165,341,214
341,211,244,160
243,154,341,220
245,165,NaN,NaN
249,156,NaN,NaN
245,157,339,208
243,161,337,214
239,151,346,213
341,204,241,167
238,161,346,216
341,212,238,163
NaN,NaN,255,179
251,148,348,208
256,179,NaN,NaN
248,154,348,217
NaN,NaN,247,150
NaN,NaN,260,164
241,169,351,212
259,164,NaN,NaN
363,218,257,184
NaN,NaN,260,163
251,157,NaN,NaN
257,171,NaN,NaN
410,262,254,180
423,282,254,179
419,273,260,168
441,339,258,170
257,157,431,333
247,160,421,335
260,176,424,331
257,160,417,337
416,336,260,172
417,331,258,172
427,352,254,158
250,157,427,322
425,333,262,161
423,334,255,160
256,159,418,323
253,151,425,320
429,324,257,160
426,315,258,159
418,321,242,157
259,177,427,325
248,150,426,319
244,153,416,315
253,153,422,325
259,171,421,313
425,335,261,167
437,327,258,162
428,323,250,156
423,326,244,151
244,151,422,330
434,324,256,181
254,156,430,324
246,153,427,319
420,322,259,156
247,162,418,323
257,160,420,321
426,327,238,163
250,158,413,335
261,163,432,322
430,322,255,153
428,322,248,153
426,349,262,159
415,326,245,154
258,172,412,324
249,162,417,329
420,317,261,155
254,153,418,335
262,169,419,329
258,175,413,338
243,158,416,322
418,324,242,163
418,310,258,155
250,161,432,330
244,168,414,289
242,166,386,255
238,178,384,243
258,188,372,207
254,191,356,197
242,182,345,168
238,197,341,147
349,133,229,240
230,231,351,126
361,129,218,274
349,130,213,293
223,276,344,131
356,148,227,302
350,129,223,305
227,308,339,139
220,315,349,141
353,126,228,307
214,300,340,135
217,304,355,138
220,299,344,141
227,295,351,133
221,319,342,137
223,313,345,133
228,314,346,136
344,130,230,301
342,130,229,305
346,135,238,278
342,129,235,278
249,245,358,129
257,233,362,144
260,224,360,148
265,172,368,143
384,135,284,154
388,130,303,155
347,150,NaN,NaN
348,142,NaN,NaN
NaN,NaN,348,134
351,123,NaN,NaN
344,136,NaN,NaN
350,137,NaN,NaN
